file_id,file_name,r_mean,r_std,r_min,r_max,g_mean,g_std,g_min,g_max,b_mean,b_std,b_min,b_max,class_label
1QffPmfB5PMUVMDvdOwO-BhbN3Qqty2xQ,heliconia_psittacorum_560_aug_00296.jpg,44.686742665816325,29.19984765272021,0,173,58.577507174744895,33.910825532580716,0,165,26.44858099489796,18.418929455105115,0,132,heliconia_psittacorum
1nTKzoPrHPVwMrKZlf7bZTz34NxtcMqi-,heliconia_psittacorum_571_aug_00290.jpg,50.522042410714285,32.51968461130681,0,183,50.522042410714285,32.51968461130681,0,183,50.522042410714285,32.51968461130681,0,183,heliconia_psittacorum
1ivRGCEpe0kNH29zNnc5GE6Di2Q05bt2n,heliconia_psittacorum_432_aug_00292.jpg,76.60469148596938,54.23179154443255,0,255,86.10712292729592,55.34964220754912,0,255,34.452068718112244,31.667062202687028,0,215,heliconia_psittacorum
1c7Pm7FnmyR8F4dv4rQNE1pFPOIdjBOok,heliconia_psittacorum_162_aug_00295.jpg,49.32232541454081,32.09295544513494,0,215,81.76799665178571,39.46325049371029,0,233,30.007374043367346,22.455394095931304,0,187,heliconia_psittacorum
1B20mtdGcM0LJ0I0B1b1F8O-vilSOkpBO,heliconia_psittacorum_628_aug_00294.jpg,32.75761320153061,31.790565093016124,0,216,69.19537228954081,39.59171657246562,0,232,22.03485730229592,22.565582582126538,0,164,heliconia_psittacorum
1B2TM8fCt1zC4K04xxNpEW6uvqsgueLmN,heliconia_psittacorum_421_aug_00293.jpg,37.90204480229592,27.735875139151457,0,175,62.42044005102041,38.02878049137188,0,190,26.105668048469386,19.50775666021193,0,137,heliconia_psittacorum
17SsAMPmw0WunWsKGQ3GT3txc4IxqtsZp,heliconia_psittacorum_188_aug_00289.jpg,29.528419961734695,22.08166203375828,0,134,46.92362882653061,29.885172778657136,0,140,21.9091796875,16.815763810917478,0,106,heliconia_psittacorum
1a0e0bPgQH96zPht2QmG9c0xH2NVNNL-M,heliconia_psittacorum_566_aug_00288.jpg,35.233418367346935,31.526835719076246,0,219,71.03549505739795,39.09142902846326,0,210,17.373943718112244,17.85049468545136,0,149,heliconia_psittacorum
1OQxR47Jtbi8RgRJCoQAcV_ztyjyAgkl8,heliconia_psittacorum_674_aug_00286.jpg,42.691286670918366,33.01582232637209,0,215,61.19451530612245,37.00258258388618,0,223,29.071089764030614,24.76287311402943,0,174,heliconia_psittacorum
1-rNIb5chKWqbW2Wlwqwq3XT_adPsNAB0,heliconia_psittacorum_548_aug_00285.jpg,46.91874601403061,42.333777895985754,0,253,92.32387994260205,55.03481794976383,0,255,22.342833227040817,22.678322983923014,0,151,heliconia_psittacorum
1idmtyTAeryPls-_YD2GMclBHflnE1jKF,heliconia_psittacorum_615_aug_00283.jpg,51.132533482142854,31.596138700709588,0,191,68.8212890625,34.82066233675719,0,200,26.586077008928573,19.564957257383103,0,139,heliconia_psittacorum
19Y2s-gZTmA1KtZLxi6TMrQ2p3d7gehlw,heliconia_psittacorum_437_aug_00284.jpg,64.7652662627551,36.721146878468375,0,210,64.7652662627551,36.721146878468375,0,210,64.7652662627551,36.721146878468375,0,210,heliconia_psittacorum
15hmyDQbzvvZ6QOS9mABXAekTZWXxcUDJ,heliconia_psittacorum_366_aug_00282.jpg,45.92582110969388,32.916469121953504,0,178,45.92582110969388,32.916469121953504,0,178,45.92582110969388,32.916469121953504,0,178,heliconia_psittacorum
1xaQ7haTt95mARzGXI2XkHIYZmXa5V2cx,heliconia_psittacorum_288_aug_00279.jpg,43.048947704081634,33.884901343684696,0,186,57.57013313137755,39.017058569363066,0,188,18.379842952806122,19.24605067593724,0,160,heliconia_psittacorum
1On89muZbbcpIZ_iHIFKloPjDfvpjGhO0,heliconia_psittacorum_571_aug_00280.jpg,43.65838249362245,32.24590541853685,0,195,63.6357421875,37.261930171824986,0,202,18.643435108418366,17.78948325935802,0,136,heliconia_psittacorum
1P9gAChzqQLXrILjiNMKj042CDaRV-XLi,heliconia_psittacorum_330_aug_00281.jpg,59.70440051020408,41.81006036502874,0,235,75.50767299107143,46.47013100574964,0,245,26.261818399234695,24.32741278534625,0,176,heliconia_psittacorum
1-L80BbpjSScH4u2izvstikJOSmlVLm9P,heliconia_psittacorum_584_aug_00277.jpg,48.647381218112244,32.919832990090114,0,191,48.647381218112244,32.919832990090114,0,191,48.647381218112244,32.919832990090114,0,191,heliconia_psittacorum
1yIPRvn7AR_OrEIMoA1F_VwmFer3YNfAd,heliconia_psittacorum_171_aug_00278.jpg,45.8889309630102,30.953043795497916,0,197,64.59311224489795,37.211105251331446,0,216,29.676538584183675,22.311477344842427,0,168,heliconia_psittacorum
1EVBhJ4ykPfv5ZjmW72YaKov2Gt6bv4TI,heliconia_psittacorum_218_aug_00276.jpg,68.34468670280613,37.46689430570565,0,223,83.09113919005102,41.556986222343006,0,233,47.18104272959184,27.50031721170408,0,181,heliconia_psittacorum
1EOtRMMJkK6W9hvdtS8wpnPUx3UH3ljlp,heliconia_psittacorum_512_aug_00275.jpg,36.39740114795919,31.825964502651438,0,234,77.25749362244898,43.615751383896246,0,233,22.292390784438776,20.080930472227895,0,160,heliconia_psittacorum
17XJaZ5aSYTuLcR40GbuPRjJ5jWz5FjPc,heliconia_psittacorum_571_aug_00273.jpg,49.57655054209184,43.49986346186307,0,244,65.6273118622449,49.155511230741446,0,251,15.865672831632653,20.33237677151088,0,164,heliconia_psittacorum
1ryClyIeDOqMm96mvtUBGOnGZwqhf3xgx,heliconia_psittacorum_638_aug_00274.jpg,38.057198660714285,31.810812798520228,0,201,58.833286830357146,38.636968036248895,0,220,24.500219228316325,22.499597855315514,0,164,heliconia_psittacorum
1U0PwGp9pu2IatQz9tuCUC4taU3y0GvKJ,heliconia_psittacorum_568_aug_00272.jpg,33.833665497448976,31.38744702267323,0,198,53.93716119260204,40.43362322649041,0,199,23.274493781887756,22.331841498484845,0,158,heliconia_psittacorum
1xf3advtHWoyG6Onj4-RC0XyJXDUfX-9M,heliconia_psittacorum_574_aug_00271.jpg,50.38167649872449,31.172552471850466,0,202,65.24447943239795,35.932781403512216,0,211,30.894929846938776,20.26985715733468,0,148,heliconia_psittacorum
10ya-2J1HzWYS-oJZXBen0TkdICx47_qi,heliconia_psittacorum_638_aug_00268.jpg,47.69256218112245,42.22157483114785,0,246,84.08649553571429,47.412897323583685,0,255,27.854611766581634,28.936888545091062,0,213,heliconia_psittacorum
1VOOy78dapKdgPBw0GRXiTsp15t2Zob7m,heliconia_psittacorum_590_aug_00270.jpg,39.933912627551024,32.717052886087394,0,203,58.39688297193877,42.00680702678027,0,182,20.270647321428573,17.92957220177403,0,117,heliconia_psittacorum
1w7MWF_0hF6286Xe0aiss5NtfC5xzeBwD,heliconia_psittacorum_671_aug_00266.jpg,42.771902901785715,33.510098575908465,0,226,84.54856903698979,41.71855094284298,0,252,33.148078762755105,26.150496151230687,0,181,heliconia_psittacorum
1dAVCSCU11oJMi98uvxwY15TENSsIPrM2,heliconia_psittacorum_582_aug_00269.jpg,25.22783801020408,26.48151270046486,0,190,58.84903140943877,39.95439479410858,0,194,13.365652901785714,13.907440448795503,0,122,heliconia_psittacorum
1_tgU8UEtBRrSsMJ85jzS7iP5onlwyvyY,heliconia_psittacorum_568_aug_00267.jpg,43.00322863520408,36.77353232024438,0,219,62.04691485969388,44.847264973355145,0,205,22.641501913265305,22.147623036403342,0,163,heliconia_psittacorum
1oLbpNiybedXKsM8BL-q216mxtt8wP6yr,heliconia_psittacorum_120_aug_00265.jpg,49.252032844387756,38.17596720596829,0,246,80.90894052933673,46.703565964130775,0,255,36.98403619260204,30.22390212506952,0,201,heliconia_psittacorum
1MbImQxuqOp_Ndvl9OVpOwhOW7_EO3aGq,heliconia_psittacorum_113_aug_00264.jpg,72.42384805484694,48.235118478594046,0,255,90.42047991071429,51.019114751731024,0,255,33.34616151147959,30.30867668684522,0,224,heliconia_psittacorum
1qK4Lxng51hUvUIj0gycuwXvcRP9qkqSM,heliconia_psittacorum_320_aug_00262.jpg,45.7287747130102,33.58053990835018,0,212,45.7287747130102,33.58053990835018,0,212,45.7287747130102,33.58053990835018,0,212,heliconia_psittacorum
1t_TXyIiax-erzMBzMgpFqZ99r6-QZlt6,heliconia_psittacorum_363_aug_00263.jpg,46.52925701530612,37.065359315439906,0,230,86.34402901785714,49.17688176529009,0,242,30.456911670918366,25.0618737051469,0,172,heliconia_psittacorum
1pTJ34MGQmFsuZWYXBIcRuPgtxYTs4m3M,heliconia_psittacorum_368_aug_00261.jpg,72.64532844387755,48.600808526863304,0,255,81.85116390306122,50.1162111097025,0,255,29.808793048469386,27.091407991612638,0,204,heliconia_psittacorum
1Sa4cmesUwMlKFeKdhys9OEqUv4-wGstv,heliconia_psittacorum_626_aug_00260.jpg,55.33906648596939,47.34409675688713,0,255,73.36587213010205,52.307277561181444,0,255,30.6634446747449,31.35310147438029,0,208,heliconia_psittacorum
15SpiKmnWaH2LSJ4Q3I-LJgQo8SiCgALY,heliconia_psittacorum_303_aug_00259.jpg,39.21845105229592,37.92167169248742,0,253,76.27947624362245,51.0744680009645,0,255,27.540178571428573,28.259995959868533,0,200,heliconia_psittacorum
1P44xMpViE8hhw3zgIRGZd8gtsybPj4sb,heliconia_psittacorum_63_aug_00256.jpg,44.00888871173469,35.40639945718028,0,211,65.53318319515306,43.95905019116932,0,221,24.743104272959183,23.506799170963273,0,172,heliconia_psittacorum
1Thh5fBIExCi4vVgI-apwV8FGj9ziTumn,heliconia_psittacorum_529_aug_00258.jpg,66.2811503507653,45.69078698410039,0,243,66.2811503507653,45.69078698410039,0,243,66.2811503507653,45.69078698410039,0,243,heliconia_psittacorum
1CKZtOjoygr23AzP5DW2hKxWluEK9llmV,heliconia_psittacorum_218_aug_00257.jpg,67.20860570790816,45.63564173927899,0,255,87.41224888392857,49.93543416389845,0,255,30.063915019132654,28.070781790834495,0,210,heliconia_psittacorum
1W4EzkrXwWoEs5rOOwE8ZRVYh2EuVEvOC,heliconia_psittacorum_569_aug_00255.jpg,54.51287468112245,30.777220122015805,0,182,62.155831473214285,32.66664087253338,0,177,32.4348294005102,19.05741342941095,0,134,heliconia_psittacorum
1IE7JtIKBFDNFQ9hea05htcynhw_JZNvr,heliconia_psittacorum_463_aug_00254.jpg,48.9304049744898,42.03599519297786,0,249,61.91097337372449,49.11185637242063,0,253,27.57196667729592,26.123605494593484,0,187,heliconia_psittacorum
1KHkJTpnqDB-Hr82PZCyMgCw2yZt8Sl7d,heliconia_psittacorum_623_aug_00251.jpg,55.09685905612245,37.19669627356219,0,226,67.40553252551021,38.1376636671762,0,228,30.118582589285715,25.283616218316762,0,178,heliconia_psittacorum
1ByvYRRiXZUtAiUFWH5a3k18hYiOVTQuq,heliconia_psittacorum_621_aug_00253.jpg,36.70035475127551,32.0724320983494,0,191,58.49820631377551,39.63244811829085,0,209,25.88087930484694,23.88811254057251,0,161,heliconia_psittacorum
1qUeYST2M-fzofCfDkYCMkWWLzlG3JhU3,heliconia_psittacorum_512_aug_00252.jpg,48.31622688137755,26.108786158796615,0,168,63.56895727040816,29.540151047560926,0,170,31.488221460459183,17.072121454952192,0,131,heliconia_psittacorum
1EyYJ27lCxakWTmdQ2RzXVD1TJfQJlTz9,heliconia_psittacorum_570_aug_00250.jpg,44.62432238520408,29.34731465009325,0,190,69.84933035714286,35.88749708375861,0,181,18.752172353316325,13.979363993048514,0,110,heliconia_psittacorum
1A_Fehir-RS301JKPK0fJ4pPOveVL4lw_,guava_plant_613_aug_00311.jpg,76.60493064413265,41.5749860263727,0,222,80.20974170918367,43.02018250175499,0,214,43.05026307397959,26.581531011334867,0,153,guava_plant
1fFks16oAr0wSetGmOHtArfaMtPC-PtCY,guava_plant_806_aug_00309.jpg,90.47502790178571,31.660236099304417,0,201,100.75053810586735,33.990421915545475,0,207,62.3239596619898,22.973137525070925,0,163,guava_plant
1GfeUCKaIkATkc6C6OkIE_trjq393paBa,guava_plant_585_aug_00310.jpg,58.43405213647959,36.696023899217614,0,188,72.45669244260205,43.43622903474752,0,200,32.39935427295919,23.065847426529878,0,132,guava_plant
1txhl5Xcz0cjhPQS5oCNqD1AVRTWWJcF5,guava_plant_319_aug_00307.jpg,87.18050462372449,36.42862344884868,0,255,87.18050462372449,36.42862344884868,0,255,87.18050462372449,36.42862344884868,0,255,guava_plant
1elFIm6PHH_kb4ICd5AmWl_ol1YvQU-kT,guava_plant_222_aug_00305.jpg,62.72997050382653,31.490147537721572,0,255,85.0748365752551,36.54881949838496,0,255,45.95282605229592,25.552509672112503,0,253,guava_plant
1NVWTfo_vRHJ7cv2Xo1CwXs9ZmsVcUE3_,guava_plant_229_aug_00308.jpg,60.47817681760204,27.84532004423826,0,220,80.64084422831633,33.39679498775848,0,222,33.137775031887756,18.402252801960742,0,208,guava_plant
1cyRNFhQJqHwjJR7GGKxNp8pG5iEHMmYz,guava_plant_50_aug_00303.jpg,74.0237962372449,26.639939483853535,0,176,86.10126355229592,29.023538756927355,0,177,46.44624920280612,17.885724355592927,0,133,guava_plant
10n0YoS6648iR22M-cWATUFEgsx2eYRGw,guava_plant_797_aug_00304.jpg,64.80935108418367,42.38743587003472,0,229,86.27931680484694,51.36548717552884,0,246,29.81186224489796,25.121178723297604,0,175,guava_plant
1sneJLmdjLp09ZW-u7F3nBeNLm5He2WKv,guava_plant_971_aug_00301.jpg,55.64251833545919,37.49539694628211,0,186,70.27738360969387,45.47991753394346,0,206,32.29049744897959,24.190403386783352,0,148,guava_plant
1n2jmu7qQGsdAoggbx2OTICJqXw8L15EH,guava_plant_946_aug_00300.jpg,65.53360172193878,34.10777373770751,0,218,86.01032366071429,42.265323309483776,0,210,39.71536192602041,23.23637976723675,0,174,guava_plant
1Zs68VkKfpwcBB3FDCL9V4fm09kEmPtWd,guava_plant_847_aug_00297.jpg,61.344606983418366,32.83451472392741,0,187,61.344606983418366,32.83451472392741,0,187,61.344606983418366,32.83451472392741,0,187,guava_plant
1-Cq4ZPeqrFWuB2Vxi0zpCjn1OxRskByq,guava_plant_608_aug_00298.jpg,74.79420440051021,27.38472220230198,0,180,83.73457429846938,30.148360651323532,0,183,55.376395089285715,20.765757038565216,0,148,guava_plant
1IxVc4fMVMALLj8aFCuZKmmANyMSckKf4,guava_plant_438_aug_00299.jpg,95.50316884566327,40.16727159954712,0,249,103.96095742984694,41.60003975322389,0,255,53.399972098214285,27.747560177823303,0,188,guava_plant
14rR2jy_gju4GGBGQcXW2uxxxpxasxEgi,guava_plant_1111_aug_00295.jpg,72.69465481505102,45.65214561619936,0,232,83.29011878188776,49.65655758662571,0,240,39.4758450255102,29.61435764379424,0,182,guava_plant
1jY4eXwWhYprGualXlWumuiENnCAl6zbs,guava_plant_357_aug_00296.jpg,76.0269850127551,26.86965844160045,0,146,96.01345264668367,33.16067880203535,0,176,61.20854591836735,21.106040814303245,0,132,guava_plant
1rmeHNGPbBKZOFce_DDUd5wcJukYA3_ey,guava_plant_755_aug_00293.jpg,45.70517777423469,24.397574129039562,0,137,64.85251913265306,30.41515224359249,0,151,24.07453762755102,16.27667626745548,0,103,guava_plant
1KNZwRaFv-mPgOCTuuPetMO0zAVD_Cxy1,guava_plant_1044_aug_00294.jpg,74.9867865114796,29.412157024885598,3,197,85.83808992346938,32.3303949439488,2,206,50.26707987882653,21.267059601882195,0,168,guava_plant
1DlAY9Q23FlpJLzyGzzVE4tHOFAmhVOUA,guava_plant_613_aug_00291.jpg,62.279954559948976,39.987179685343975,0,229,76.09099968112245,45.827434454850824,0,231,26.89453125,22.89159297832111,0,162,guava_plant
1M9d4i7AexF4owLWkjvNAhJH4dVfNE3nF,guava_plant_746_aug_00289.jpg,79.99077248086735,42.364840022291716,0,227,111.26020408163265,51.879108128055094,0,253,28.273995535714285,22.41637979280522,0,137,guava_plant
15rh6MPDa9dOgcfhbk37xoSe-mHKbLphf,guava_plant_683_aug_00287.jpg,68.74029416454081,40.81498716258324,0,224,88.90234375,48.01932836817176,0,235,46.065409757653065,30.715138759039867,0,179,guava_plant
1-KlQDZtCnBqnHgleb_lcR1qf9vFQpup-,guava_plant_641_aug_00290.jpg,89.07374043367346,47.14421229628529,0,249,89.07374043367346,47.14421229628529,0,249,89.07374043367346,47.14421229628529,0,249,guava_plant
19VSnn7_kzBqCnoMzEl1hgW075SjFaoPN,guava_plant_613_aug_00277.jpg,85.26235650510205,46.88457477445079,0,255,90.80536511479592,48.24968549890875,0,247,23.412846779336736,22.32386633070831,0,145,guava_plant
1T7V7HzCsv6Cmvql1gJuBWNN_iYdNxl4-,guava_plant_319_aug_00286.jpg,68.84895169005102,32.757816497904095,0,234,85.57429846938776,36.9128051772176,0,231,39.26600366709184,22.562061273689427,0,208,guava_plant
1FMg_Fv2MlYE86XzRiLpDhSz5ns5l8mUY,guava_plant_790_aug_00285.jpg,72.45242745535714,47.43294904284854,0,192,72.45242745535714,47.43294904284854,0,192,72.45242745535714,47.43294904284854,0,192,guava_plant
1wBTxV82tC5sTEOSIu7Qqh6sd9zBWDHEa,guava_plant_516_aug_00284.jpg,54.50757334183673,32.45091377587681,0,179,87.4976881377551,45.25482821179716,0,225,32.842853156887756,22.177448093614263,0,139,guava_plant
1GxWozz7WIsnNczfC1uSDfCiL6dLaySF-,guava_plant_168_aug_00281.jpg,64.9881816007653,30.172248119664076,0,202,64.9881816007653,30.172248119664076,0,202,64.9881816007653,30.172248119664076,0,202,guava_plant
1ns3u2YFsnmYnyQxWtDRAZjsXyrS0MawS,guava_plant_1070_aug_00283.jpg,50.99117107780612,21.01387659576454,0,110,58.6071627869898,23.93742081570199,0,121,36.01347257653061,14.442230548259134,0,88,guava_plant
1bE5mUpNh9AjjKC0vSe935hufRTMuHfyE,guava_plant_600_aug_00282.jpg,82.10261878188776,30.24839654890382,3,218,92.68690210459184,32.46307914131748,8,218,42.357641103316325,19.74884712834186,0,158,guava_plant
1mUPMt4qWOIDaCT-oob1noKRJaHUUdYb3,guava_plant_1000_aug_00280.jpg,59.961794483418366,32.45348164654503,0,182,72.91814811862245,37.00841720370991,0,182,24.7486647002551,18.435350645719286,0,128,guava_plant
1XzGk-vhpu3JuGVJfi2O0iBTrnzUfIAN9,guava_plant_265_aug_00279.jpg,57.404276945153065,35.5127708378474,0,229,70.90031090561224,40.7458292778358,0,225,32.36186623086735,24.113445189271665,0,214,guava_plant
1p2cLMvwzJuBA0mpJOFsF-6nT9XozBcdg,guava_plant_347_aug_00278.jpg,70.05235570790816,33.62706418322384,0,220,86.24148995535714,38.31369508713938,0,215,39.67739556760204,22.69924491931357,0,182,guava_plant
1PaUguBywVlGgRhc5X3mTNamjD--fugzt,guava_plant_91_aug_00276.jpg,64.04526068239795,33.68719893239389,0,180,79.71882971938776,39.06600832451475,0,187,36.729073660714285,22.21089284356838,0,135,guava_plant
1DSi3DB5zFD9e1fXSer7e7LceSEeAUno7,guava_plant_657_aug_00274.jpg,71.14042570153062,30.000985368764795,0,185,89.6795878507653,33.87426037658978,0,202,40.14520886479592,21.055985189038125,0,140,guava_plant
1coQNOwDapyhpMXWrlA-IZfuqkSg6-02G,guava_plant_977_aug_00275.jpg,78.56331712372449,34.18135474184371,0,228,97.98351801658163,41.23977565614873,0,230,59.284598214285715,26.540376417583786,0,229,guava_plant
12YnRC9KNv8JLN2ANleGXCl-VnIamdgoQ,guava_plant_265_aug_00273.jpg,55.80701929209184,32.62042310430343,0,210,63.65543287627551,35.416507415451456,0,208,28.52507174744898,20.90538889835976,0,201,guava_plant
1FZUqlOefoLGFojTTc69DT-mM1Lggulr4,guava_plant_770_aug_00272.jpg,60.39652423469388,32.48997550518035,0,164,77.30464764030613,39.89388656212995,0,190,46.55951052295919,25.784693377647322,0,142,guava_plant
1kX_RVYYqaL99RLOlYBk1JZxrnJWyuHRQ,guava_plant_755_aug_00270.jpg,64.60893654336735,28.753716954454188,0,167,93.4649433992347,38.324534394199645,0,198,42.43305564413265,20.243894707232183,0,120,guava_plant
1ytETSJZnBRrspwvZytVXONq8-f-5u9-_,guava_plant_393_aug_00271.jpg,67.78204719387755,39.02030794549215,0,189,76.27576929209184,42.77175253945369,0,201,37.139429209183675,23.193825355537566,0,135,guava_plant
12_ZUKhNqpaIGDA1rUn2rAxNigKHLAV8u,guava_plant_629_aug_00267.jpg,55.90850207270408,29.60065470607931,0,161,76.75809151785714,36.90154476165559,0,180,40.012974330357146,22.60950471192453,0,129,guava_plant
1GvDfguSltkCLD_TwemURrMoRK_LFQ5uI,guava_plant_964_aug_00265.jpg,46.376096141581634,29.292822148143163,0,167,58.56802056760204,34.24219587631575,0,183,22.1351243622449,17.817848427712935,0,121,guava_plant
12R43-YMrsjKGZl7VAQgQ5t7YRZayGC-v,guava_plant_585_aug_00264.jpg,77.46930803571429,29.930558027840377,0,189,84.90290178571429,31.714238249008027,0,187,47.507493622448976,20.54959312761249,0,133,guava_plant
1Ctbd7w7zb-fXzwA86v2ifEhFK3BcFBY9,guava_plant_393_aug_00263.jpg,75.65423708545919,32.76296989366351,0,205,103.19969706632654,40.77890515274657,0,234,47.46831154336735,22.95301271547411,0,152,guava_plant
13llneLQO92hwBX2ePpsfAThsQ-kepRHf,guava_plant_271_aug_00262.jpg,66.09084024234694,33.35048936533785,0,218,85.84177694515306,40.61120420856493,0,223,41.35788026147959,22.33201380449391,0,193,guava_plant
1CdT1i7vj3_hxGO0APqZ9wAV3MydnOoID,guava_plant_271_aug_00260.jpg,81.99455915178571,34.20567163252491,0,238,81.99455915178571,34.20567163252491,0,238,81.99455915178571,34.20567163252491,0,238,guava_plant
1aY7JJIrJecp31rcBUZfH4sDXhixAUfVZ,guava_plant_152_aug_00261.jpg,83.1265943877551,41.88798959751713,0,255,83.1265943877551,41.88798959751713,0,255,83.1265943877551,41.88798959751713,0,255,guava_plant
1f5CWOrhmHLpvsBQLPGdKKIUgrLOHozH1,guava_plant_495_aug_00259.jpg,65.83370535714286,30.9993160893111,0,179,81.99284518494898,35.39183296397197,0,195,37.110570790816325,21.046674394172108,0,133,guava_plant
1-bIbulFsVtQa6cZ0PwNx9Iv5gQ6o_-q3,guava_plant_630_aug_00257.jpg,61.668327487244895,32.30512004267797,0,180,78.82322225765306,37.67274148295483,0,196,32.64271763392857,21.2547835622715,0,133,guava_plant
1ptGgwcpqAy9p13qk1moJj0Km4Ga_JnjM,guava_plant_564_aug_00256.jpg,65.8648756377551,28.88007324707155,0,171,82.92283163265306,34.12461080483331,0,185,36.51209741709184,17.51390702018494,0,110,guava_plant
1huwZ0oKATPafBUf95fhCwnY8qT_tHbQr,guava_plant_700_aug_00255.jpg,80.48718510841837,30.601027216576835,0,194,100.12049585459184,35.25271812336973,0,212,46.43291613520408,20.56418455223672,0,142,guava_plant
1n5Z4WNgwtRXYFpYzzGMLEwRHwS7tgPOI,guava_plant_152_aug_00254.jpg,96.74816645408163,31.025438637032227,18,255,101.57780612244898,30.98407911459946,17,255,59.33081552933673,21.32070497892975,0,251,guava_plant
19FWvHAki6i8cwgKPRC8sq1pRFGUQx7Pb,guava_plant_124_aug_00253.jpg,68.72863520408163,29.300571653493652,0,241,85.65072943239795,33.21225213187706,0,242,39.249720982142854,19.68637984548895,0,239,guava_plant
1hOZwPdOxPDjbZuwR5jEbiR4osbAfT0jA,guava_plant_552_aug_00250.jpg,63.130580357142854,28.16348289759968,0,160,66.98814174107143,29.58257570870972,0,157,40.824637276785715,18.866201354788927,0,116,guava_plant
1e3lKbJo4RAp-d-rYrH8y4F7KKr-RiZc2,guava_plant_202_aug_00252.jpg,63.41454081632653,34.217303969254424,0,247,85.50227200255102,44.01636609620387,0,248,44.84197624362245,23.99244042728795,0,237,guava_plant
1ohdI3um_x_cdgaoxeWw5ImoisvbTs5fV,guava_plant_50_aug_00251.jpg,54.84259406887755,25.494935286956757,0,147,63.006955516581634,27.96456814183458,0,148,33.86894132653061,17.096455382163654,0,117,guava_plant
15iZX5sTfEuDOGQHu8lPhbJRmz1BD6mez,guava_plant_217_aug_00248.jpg,54.69907924107143,36.93484620608293,0,228,60.01612324617347,38.51974928406213,0,224,18.477977519132654,18.572340543133823,0,211,guava_plant
15Oc3TUtwb1SWNw1VJpJ9hJRZR00Nw7Yc,guava_plant_407_aug_00249.jpg,56.11894132653061,33.16335565719393,0,169,72.3994140625,39.59038524402355,0,189,27.523716517857142,19.856736258394886,0,134,guava_plant
1zcFYLEXJ1KmY483S4QPVocp-Wjq3e5eV,guava_plant_463_aug_00245.jpg,65.78402024872449,32.11637252983835,0,197,82.8301777742347,36.81510396939967,0,219,37.620436065051024,21.598344488207328,0,144,guava_plant
19aSPpnLYnUwik5_FuAxr3BY6hUsfUrSv,guava_plant_671_aug_00246.jpg,72.79932637117346,28.621139934889033,0,183,91.80996890943878,32.058251453244715,0,208,40.54292889030612,20.08402884155309,0,149,guava_plant
1Wok95h7opMipmECQfg4czTsF3caWIZgJ,guava_plant_1005_aug_00247.jpg,69.48441485969387,47.026689048546764,0,240,86.21179448341837,55.598883576839256,0,255,44.99178890306123,33.528813489962985,0,196,guava_plant
14DS77ka2CWWylDGyVDG_M0F-nc1AKODh,guava_plant_1061_aug_00244.jpg,55.05307318239796,29.644750929890073,0,182,55.05307318239796,29.644750929890073,0,182,55.05307318239796,29.644750929890073,0,182,guava_plant
10fSrhWafbQy3H-hAnw2Ex6tdrucY5wAV,guava_plant_683_aug_00241.jpg,79.12215003188776,31.821419910429565,0,178,85.23985570790816,33.099220552137275,0,177,45.922572544642854,21.052069172336978,0,138,guava_plant
1TmyVi35_JQk4JtM3znC6uR2goR4pfKTU,guava_plant_608_aug_00243.jpg,80.42753507653062,43.50122979563711,0,241,87.92637914540816,46.14479814300356,0,234,27.91306600765306,20.625164653179635,0,133,guava_plant
1iwSTGDuKe-rvJ_QElHPLvuolFamICOs3,guava_plant_1079_aug_00242.jpg,79.75741390306122,29.625843345799588,0,189,89.97217793367346,32.54037950972156,0,203,54.76592394770408,20.47859086189114,0,154,guava_plant
18U77E0vh3Xf17HYRAVmUtPb0-kiDTKxW,guava_plant_866_aug_00240.jpg,58.56529017857143,40.670601395462576,0,193,63.37354512117347,43.24364632291519,0,190,31.327327806122447,24.997394621937907,0,157,guava_plant
1bFR-rGjihSyO5rz22Y23mMMm9YO3v7un,guava_plant_365_aug_00239.jpg,68.70896444515306,33.69635434632522,0,175,85.14060507015306,38.79476230645707,0,192,38.90102838010204,22.39180713307395,0,121,guava_plant
1tt8or0U5TgZcn0kdDdvVmNqjAwZwpJy7,guava_plant_356_aug_00236.jpg,66.14277742346938,27.333480630823672,0,143,73.55727838010205,29.322930465335965,0,147,29.964086415816325,14.555103230436215,0,98,guava_plant
1h4iHbW5qtAY1dEl0t73uYwmv93bOO7qx,guava_plant_271_aug_00237.jpg,80.15338010204081,30.100538904439325,0,235,89.53924186862245,31.715289513139837,0,234,57.9811862244898,23.953432014834537,0,226,guava_plant
15xXKMBcEuqj5mPJtayEZZZfoTa_9QZQQ,guava_plant_305_aug_00238.jpg,66.84618144132654,34.38701634488748,0,234,83.40316087372449,39.486068714199696,0,236,37.75986527423469,22.59321395151971,0,201,guava_plant
1p_EAKpVFz9MUvufrrN-yER_9koxDpPLA,guava_plant_1079_aug_00234.jpg,64.71398676658163,34.74538411984629,0,188,68.93582589285714,35.84106775839028,0,195,33.64156170280612,21.455298848469948,0,143,guava_plant
1hsK1ElagOF6agAunJpCd8si-HikPyX1B,guava_plant_258_aug_00233.jpg,52.51407047193877,27.030436413617053,0,171,58.00279017857143,28.815860679796717,0,172,33.997688137755105,19.299445204889114,0,167,guava_plant
1tZuFZ0BXNxIO8KOoZrmhT1-AHGxs4FuX,guava_plant_491_aug_00235.jpg,70.68873565051021,27.68320549966856,0,207,87.8678053252551,30.703709166017504,9,218,39.18267697704081,18.947504420501303,0,162,guava_plant
